state,district,commodity,variety,arrival_date,min_price,max_price,modal_price
uttarpradesh,firozabad,onion,red,24-07-19,1400,1440,1425
uttarpradesh,firozabad,papaya,papaya,24-07-19,3250,3300,3280
uttarpradesh,firozabad,potato,desi,24-07-19,840,860,850
uttarpradesh,firozabad,pumpkin,pumpkin,24-07-19,850,880,870
uttarpradesh,firozabad,raddish,raddish,24-07-19,1150,1180,1170
uttarpradesh,firozabad,rice,iii,24-07-19,2530,2560,2555
uttarpradesh,firozabad,spinach,other,24-07-19,1050,1080,1070
uttarpradesh,firozabad,tomato,deshi,24-07-19,2900,3000,2940
uttarpradesh,firozabad,wheat,dara,24-07-19,1820,1860,1855
uttarpradesh,gautambudhnagar,bajra,bold,24-07-19,1800,1980,1950
uttarpradesh,gautambudhnagar,bottlegourd,bottlegourd,24-07-19,700,1050,800
uttarpradesh,gautambudhnagar,colacasia,colacasia,24-07-19,1300,1600,1400
uttarpradesh,gautambudhnagar,onion,other,24-07-19,1800,2400,2200
uttarpradesh,gautambudhnagar,paddy,1121,24-07-19,2800,3200,3000
uttarpradesh,gautambudhnagar,potato,faq,24-07-19,500,1000,700
uttarpradesh,gautambudhnagar,pumpkin,pumpkin,24-07-19,600,800,700
uttarpradesh,gautambudhnagar,tomato,hybrid,24-07-19,2500,3200,2800
uttarpradesh,gautambudhnagar,wheat,dara,24-07-19,1800,1920,1900
uttarpradesh,gautambudhnagar,ladiesfinger,bhindi,24-07-19,0,1100,1000
uttarpradesh,gautambudhnagar,bottlegourd,bottlegourd,24-07-19,0,800,750
uttarpradesh,gautambudhnagar,brinjal,other,24-07-19,0,800,700
uttarpradesh,gautambudhnagar,greenchilli,greenchilly,24-07-19,0,1300,1200
uttarpradesh,gautambudhnagar,pumpkin,other,24-07-19,0,550,500
uttarpradesh,gautambudhnagar,spongegourd,other,24-07-19,0,900,800
uttarpradesh,gautambudhnagar,tomato,other,24-07-19,0,1450,1300
uttarpradesh,ghaziabad,apple,kasmirshimlaii,24-07-19,6700,7200,6900
uttarpradesh,ghaziabad,arhar,arhar,24-07-19,8100,8300,8200
uttarpradesh,ghaziabad,arhardal,arhardal,24-07-19,8100,8300,8200
uttarpradesh,ghaziabad,bananagreen,bananagreen,24-07-19,2100,2300,2200
uttarpradesh,ghaziabad,bengalgram,desi,24-07-19,5200,5300,5250
uttarpradesh,ghaziabad,blackgram,blackgram,24-07-19,5500,5700,5600
uttarpradesh,ghaziabad,blackgramdal,blackgramdal,24-07-19,6100,6300,6200
uttarpradesh,ghaziabad,bottlegourd,bottlegourd,24-07-19,650,800,750
uttarpradesh,ghaziabad,brinjal,roundlong,24-07-19,1150,1300,1220
uttarpradesh,ghaziabad,cucumbar,cucumbar,24-07-19,900,1150,980
uttarpradesh,ghaziabad,greenchilli,greenchilly,24-07-19,2200,2350,2275
uttarpradesh,ghaziabad,gur,yellow,24-07-19,3150,3250,3200
uttarpradesh,ghaziabad,mustard,sarson,24-07-19,4150,4225,4200
uttarpradesh,ghaziabad,mustardoil,mustardoil,24-07-19,9000,9200,9100
uttarpradesh,ghaziabad,onion,red,24-07-19,1600,1750,1675
uttarpradesh,ghaziabad,papaya,papaya,24-07-19,1900,2050,1960
uttarpradesh,ghaziabad,pomegranate,pomogranate,24-07-19,4350,4500,4450
uttarpradesh,ghaziabad,potato,desi,24-07-19,975,1060,1025
uttarpradesh,ghaziabad,pumpkin,pumpkin,24-07-19,800,900,840
uttarpradesh,ghaziabad,rice,iii,24-07-19,2900,2950,2930
uttarpradesh,ghaziabad,tomato,deshi,24-07-19,1900,2050,1950
uttarpradesh,ghaziabad,watermelon,watermelon,24-07-19,450,550,500
uttarpradesh,ghaziabad,wheat,dara,24-07-19,1875,1925,1900
uttarpradesh,ghazipur,apple,delicious,24-07-19,7650,7850,7750
uttarpradesh,ghazipur,arhardal,arhardal,24-07-19,8080,8100,8090
uttarpradesh,ghazipur,barley,dara,24-07-19,1730,1750,1740
uttarpradesh,ghazipur,bengalgramdal,bengalgramdal,24-07-19,5610,5630,5620
uttarpradesh,ghazipur,bengalgram,desi,24-07-19,4950,4970,4960
uttarpradesh,ghazipur,ladiesfinger,bhindi,24-07-19,1590,1610,1600
uttarpradesh,ghazipur,bittergourd,bittergourd,24-07-19,1590,1610,1600
uttarpradesh,ghazipur,blackgramdal,blackgramdal,24-07-19,6710,6730,6720
uttarpradesh,ghazipur,bottlegourd,bottlegourd,24-07-19,1130,1160,1150
uttarpradesh,ghazipur,brinjal,brinjal,24-07-19,1710,1730,1720
uttarpradesh,ghazipur,ginger,greenginger,24-07-19,7480,7510,7500
uttarpradesh,ghazipur,greenchilli,greenchilly,24-07-19,3510,3530,3520
uttarpradesh,ghazipur,gur,yellow,24-07-19,3610,3630,3620
uttarpradesh,ghazipur,lentil,masoorgola,24-07-19,4570,4600,4580
uttarpradesh,ghazipur,masurdal,masoorgola,24-07-19,5370,5400,5380
uttarpradesh,ghazipur,mousambi,mousambi,24-07-19,3710,3730,3720
uttarpradesh,ghazipur,mustard,sarson,24-07-19,4230,4250,4240
uttarpradesh,ghazipur,mustardoil,mustardoil,24-07-19,9850,9890,9870
uttarpradesh,ghazipur,onion,onion,24-07-19,1310,1330,1320
uttarpradesh,ghazipur,pointedgourd,other,24-07-19,1990,2020,2000
uttarpradesh,ghazipur,potato,potato,24-07-19,950,990,970
uttarpradesh,ghazipur,pumpkin,pumpkin,24-07-19,800,840,820
uttarpradesh,ghazipur,raddish,raddish,24-07-19,1180,1230,1200
uttarpradesh,ghazipur,rice,fine,24-07-19,3150,3200,3180
uttarpradesh,ghazipur,rice,iii,24-07-19,2280,2320,2300
uttarpradesh,ghazipur,tomato,tomato,24-07-19,2580,2610,2600
uttarpradesh,ghazipur,wheat,dara,24-07-19,1830,1870,1860
uttarpradesh,ghazipur,whitepeas,whitepeas,24-07-19,4830,4860,4850
uttarpradesh,ghazipur,ladiesfinger,bhindi,24-07-19,1550,1650,1600
uttarpradesh,ghazipur,bottlegourd,bottlegourd,24-07-19,1090,1190,1140
uttarpradesh,ghazipur,brinjal,arkasheelamattigulla,24-07-19,1670,1770,1720
uttarpradesh,ghazipur,greenchilli,greenchilly,24-07-19,3420,3620,3520
uttarpradesh,ghazipur,onion,red,24-07-19,1250,1350,1300
uttarpradesh,ghazipur,potato,potato,24-07-19,920,1020,970
uttarpradesh,ghazipur,pumpkin,pumpkin,24-07-19,770,870,820
uttarpradesh,ghazipur,rice,iii,24-07-19,3080,3280,3180
uttarpradesh,ghazipur,tomato,tomato,24-07-19,2500,2700,2600
uttarpradesh,ghazipur,wheat,dara,24-07-19,1810,1910,1860
uttarpradesh,gonda,apple,delicious,24-07-19,8830,8870,8850
uttarpradesh,gonda,arhardal,up,24-07-19,8140,8160,8150
uttarpradesh,gonda,bananagreen,bananagreen,24-07-19,1080,1120,1100
uttarpradesh,gonda,bengalgram,desi,24-07-19,5150,5170,5160
uttarpradesh,gonda,bottlegourd,bottlegourd,24-07-19,1340,1380,1360
uttarpradesh,gonda,brinjal,roundlong,24-07-19,1780,1820,1800
uttarpradesh,gonda,greenchilli,greenchilly,24-07-19,3930,3970,3950
uttarpradesh,gonda,gur,pathari,24-07-19,3530,3570,3550
uttarpradesh,gonda,lemon,lemon,24-07-19,4180,4220,4200
uttarpradesh,gonda,lentil,masoorgola,24-07-19,5250,5270,5260
uttarpradesh,gonda,maize,yellow,24-07-19,1820,1840,1830
uttarpradesh,gonda,mousambi,mousambi,24-07-19,3060,3100,3080
uttarpradesh,gonda,mustard,sarson,24-07-19,3640,3660,3650
uttarpradesh,gonda,onion,red,24-07-19,1530,1570,1550
uttarpradesh,gonda,paddy,common,24-07-19,1635,1655,1645
uttarpradesh,gonda,pomegranate,pomogranate,24-07-19,5340,5370,5350
uttarpradesh,gonda,potato,desi,24-07-19,800,850,825
uttarpradesh,gonda,rice,iii,24-07-19,2440,2460,2450
uttarpradesh,gonda,tomato,deshi,24-07-19,2730,2770,2750
uttarpradesh,gonda,wheat,dara,24-07-19,1840,1860,1850
uttarpradesh,gonda,whitepeas,whitepeas,24-07-19,5155,5175,5165
uttarpradesh,gonda,wheat,dara,24-07-19,1775,1785,1780
uttarpradesh,gonda,apple,golden,24-07-19,4500,0,5000
uttarpradesh,gonda,bananagreen,bananagreen,24-07-19,800,1000,900
uttarpradesh,gonda,maize,yellow,24-07-19,1500,1700,1600
uttarpradesh,gonda,onion,red,24-07-19,1000,0,1250
uttarpradesh,gonda,rice,iii,24-07-19,1500,0,2000
uttarpradesh,gorakhpur,arhardal,arhardal,24-07-19,7800,7980,7870
uttarpradesh,gorakhpur,bananagreen,bananagreen,24-07-19,1440,1650,1520
uttarpradesh,gorakhpur,bengalgramdal,bengalgramdal,24-07-19,5660,5820,5720
uttarpradesh,gorakhpur,bengalgram,desi,24-07-19,5000,5150,5060
uttarpradesh,gorakhpur,garlic,garlic,24-07-19,5000,5250,5100
uttarpradesh,gorakhpur,ginger,greenginger,24-07-19,7600,7800,7680
uttarpradesh,gorakhpur,greenchilli,greenchilly,24-07-19,3550,3800,3650
uttarpradesh,gorakhpur,gur,red,24-07-19,3260,3400,3310
uttarpradesh,gorakhpur,onion,red,24-07-19,1500,1650,1565
uttarpradesh,gorakhpur,paddy,paddycoarse,24-07-19,1600,1750,1650
uttarpradesh,gorakhpur,potato,potato,24-07-19,1000,1150,1060
uttarpradesh,gorakhpur,pumpkin,pumpkin,24-07-19,820,970,870
uttarpradesh,gorakhpur,rice,iii,24-07-19,1375,2525,2425
uttarpradesh,gorakhpur,tomato,tomato,24-07-19,1975,2225,2075
uttarpradesh,gorakhpur,wheat,dara,24-07-19,1800,1900,1840
uttarpradesh,gorakhpur,arhardal,arhardal,24-07-19,7850,8000,7900
uttarpradesh,gorakhpur,bananagreen,bananagreen,24-07-19,1500,1700,1580
uttarpradesh,gorakhpur,barley,dara,24-07-19,1725,1900,1775
uttarpradesh,gorakhpur,bengalgramdal,bengalgramdal,24-07-19,5650,5830,5730
uttarpradesh,gorakhpur,bengalgram,desi,24-07-19,4975,5100,5025
uttarpradesh,gorakhpur,ladiesfinger,bhindi,24-07-19,1800,1975,1850
uttarpradesh,gorakhpur,bittergourd,bittergourd,24-07-19,1750,1900,1800
uttarpradesh,gorakhpur,bottlegourd,bottlegourd,24-07-19,1750,1900,1800
uttarpradesh,gorakhpur,brinjal,brinjal,24-07-19,1600,1750,1650
uttarpradesh,gorakhpur,cauliflower,cauliflower,24-07-19,2300,2550,2400
uttarpradesh,gorakhpur,cucumbar,cucumbar,24-07-19,1350,1500,1400
uttarpradesh,gorakhpur,ginger,greenginger,24-07-19,7850,8030,7930
uttarpradesh,gorakhpur,greenchilli,greenchilly,24-07-19,3600,3830,3680
uttarpradesh,gorakhpur,gur,red,24-07-19,3270,3400,3320
uttarpradesh,gorakhpur,jackfruit,jackfruit,24-07-19,1250,1400,1300
uttarpradesh,gorakhpur,lemon,lemon,24-07-19,4750,5000,4845
uttarpradesh,gorakhpur,mango,safeda,24-07-19,2950,3200,3060
uttarpradesh,gorakhpur,mousambi,mousambi,24-07-19,3050,3400,3200
uttarpradesh,gorakhpur,paddy,paddycoarse,24-07-19,1620,1750,1670
uttarpradesh,gorakhpur,pointedgourd,pointedgourd,24-07-19,2500,2650,2550
uttarpradesh,gorakhpur,pomegranate,pomogranate,24-07-19,5950,6300,6100
uttarpradesh,gorakhpur,rice,iii,24-07-19,2375,2565,2435
uttarpradesh,gorakhpur,ridgeguard,ridgeguard,24-07-19,1750,1900,1800
uttarpradesh,gorakhpur,tomato,tomato,24-07-19,1950,2225,2050
uttarpradesh,gorakhpur,wheat,dara,24-07-19,1800,1950,1840
uttarpradesh,gorakhpur,arhardal,arhardal,24-07-19,7000,7400,7200
uttarpradesh,gorakhpur,bananagreen,bananagreen,24-07-19,800,900,900
uttarpradesh,gorakhpur,barley,dara,24-07-19,1400,1450,1400
uttarpradesh,gorakhpur,bengalgramdal,bengalgramdal,24-07-19,5390,5500,5450
uttarpradesh,gorakhpur,bengalgram,desi,24-07-19,4630,4700,4650
uttarpradesh,gorakhpur,garlic,garlic,24-07-19,2500,3000,2800
uttarpradesh,gorakhpur,greenchilli,greenchilly,24-07-19,3400,4000,3600
uttarpradesh,gorakhpur,gur,red,24-07-19,3000,3400,3200
uttarpradesh,gorakhpur,onion,red,24-07-19,1000,1400,1200
uttarpradesh,gorakhpur,paddy,paddycoarse,24-07-19,1300,1400,1350
uttarpradesh,gorakhpur,potato,potato,24-07-19,900,1100,1000
uttarpradesh,gorakhpur,rice,iii,24-07-19,2130,2200,2160
uttarpradesh,gorakhpur,tomato,tomato,24-07-19,2000,2400,2200
uttarpradesh,gorakhpur,wheat,dara,24-07-19,1800,1840,1840
uttarpradesh,hamirpur,bottlegourd,bottlegourd,24-07-19,700,750,700
uttarpradesh,hamirpur,brinjal,brinjal,24-07-19,950,1100,1000
uttarpradesh,hamirpur,lentil,masoorgola,24-07-19,3900,4100,4000
uttarpradesh,hamirpur,mustard,lohiblack,24-07-19,3400,3600,3500
uttarpradesh,hamirpur,onion,red,24-07-19,1100,1300,1200
uttarpradesh,hamirpur,potato,potato,24-07-19,880,950,900
uttarpradesh,hamirpur,pumpkin,pumpkin,24-07-19,800,900,800
uttarpradesh,hamirpur,tomato,tomato,24-07-19,1500,1600,1500
uttarpradesh,hamirpur,wheat,dara,24-07-19,1800,1850,1800
uttarpradesh,hamirpur,whitepeas,whitepeas,24-07-19,4300,4500,4400
uttarpradesh,hamirpur,wheat,dara,24-07-19,1750,1850,1800
uttarpradesh,hamirpur,banana,bananaripe,24-07-19,1950,2150,2020
uttarpradesh,hamirpur,bengalgram,desi,24-07-19,3950,4620,4050
uttarpradesh,hamirpur,ladiesfinger,bhindi,24-07-19,1100,1300,1210
uttarpradesh,hamirpur,bottlegourd,bottlegourd,24-07-19,1100,1300,1200
uttarpradesh,hamirpur,brinjal,brinjal,24-07-19,1300,1500,1400
uttarpradesh,hamirpur,greenchilli,greenchilly,24-07-19,3450,3650,3550
uttarpradesh,hamirpur,gur,red,24-07-19,3150,3350,3220
uttarpradesh,hamirpur,linseed,linseed,24-07-19,4750,4950,4850
uttarpradesh,hamirpur,mustard,sarson,24-07-19,3450,4200,3515
uttarpradesh,hamirpur,onion,red,24-07-19,1150,1300,1210
uttarpradesh,hamirpur,potato,potato,24-07-19,875,1075,970
uttarpradesh,hamirpur,rice,iii,24-07-19,2250,2450,2350
uttarpradesh,hamirpur,tomato,deshi,24-07-19,2150,2350,2260
uttarpradesh,hamirpur,wheat,dara,24-07-19,1840,1875,1840
uttarpradesh,hamirpur,whitepeas,whitepeas,24-07-19,4600,4800,4700
uttarpradesh,hamirpur,arhar,desi,24-07-19,5000,5100,5060
uttarpradesh,hamirpur,arhardal,arhardal,24-07-19,7200,7300,7260
uttarpradesh,hamirpur,barley,dara,24-07-19,1600,1700,1660
uttarpradesh,hamirpur,bengalgram,desi,24-07-19,4000,4100,4050
uttarpradesh,hamirpur,blackgramdal,blackgramdal,24-07-19,5900,6000,5950
uttarpradesh,hamirpur,gur,red,24-07-19,3180,3250,3210
uttarpradesh,hamirpur,lentil,masoorgola,24-07-19,3980,4060,4020
uttarpradesh,hamirpur,mustard,sarson,24-07-19,3400,3500,3460
uttarpradesh,hamirpur,mustardoil,mustardoil,24-07-19,8800,8900,8850
uttarpradesh,hamirpur,onion,red,24-07-19,1225,1300,1260
uttarpradesh,hamirpur,potato,potato,24-07-19,925,1040,980
uttarpradesh,hamirpur,rice,iii,24-07-19,2300,2400,2350
uttarpradesh,hamirpur,sesamum,white,24-07-19,9800,10000,9900
uttarpradesh,hamirpur,tomato,deshi,24-07-19,2160,2260,2210
uttarpradesh,hamirpur,wheat,dara,24-07-19,1825,1900,1870
uttarpradesh,hamirpur,whitepeas,whitepeas,24-07-19,4500,4600,4550
uttarpradesh,hardoi,apple,kasmirshimlaii,24-07-19,7800,7880,7840
uttarpradesh,hardoi,banana,amruthapani,24-07-19,1310,1350,1330
uttarpradesh,hardoi,bengalgram,desi,24-07-19,4830,4870,4850
uttarpradesh,hardoi,bittergourd,bittergourd,24-07-19,1840,1860,1850
uttarpradesh,hardoi,blackgram,blackgram,24-07-19,5140,5160,5150
uttarpradesh,hardoi,brinjal,roundlong,24-07-19,1610,1630,1620
uttarpradesh,hardoi,cabbage,cabbage,24-07-19,2210,2230,2220
uttarpradesh,hardoi,cauliflower,africansarson,24-07-19,2700,2720,2710
uttarpradesh,hardoi,ginger,greenginger,24-07-19,3740,3760,3750
uttarpradesh,hardoi,greenchilli,greenchilly,24-07-19,3740,3760,3750
uttarpradesh,hardoi,gur,yellow,24-07-19,3100,3180,3140
uttarpradesh,hardoi,lemon,lemon,24-07-19,5420,5440,5430
uttarpradesh,hardoi,maize,hybridlocal,24-07-19,1970,2010,1990
uttarpradesh,hardoi,mustard,sarson,24-07-19,3410,3470,3450
uttarpradesh,hardoi,mustardoil,mustardoil,24-07-19,9290,9310,9300
uttarpradesh,hardoi,onion,pusared,24-07-19,1360,1440,1400
uttarpradesh,hardoi,paddy,paddycoarse,24-07-19,1600,1700,1650
uttarpradesh,hardoi,potato,kufrimegha,24-07-19,950,970,960
uttarpradesh,hardoi,pumpkin,pumpkin,24-07-19,1700,1720,1710
uttarpradesh,hardoi,raddish,raddish,24-07-19,1720,1740,1730
uttarpradesh,hardoi,rice,iii,24-07-19,2470,2550,2510
uttarpradesh,hardoi,tomato,hybrid,24-07-19,2600,2620,2610
uttarpradesh,hardoi,wheat,dara,24-07-19,1895,1915,1905
uttarpradesh,hardoi,apple,kasmirshimlaii,24-07-19,9200,9300,9250
uttarpradesh,hardoi,bengalgram,desi,24-07-19,4900,4950,4920
uttarpradesh,hardoi,brinjal,roundlong,24-07-19,1220,1300,1270
uttarpradesh,hardoi,groundnut,local,24-07-19,4900,4950,4920
uttarpradesh,hardoi,gur,yellow,24-07-19,2600,2650,2630
uttarpradesh,hardoi,lentil,masoorgola,24-07-19,4600,4700,4650
uttarpradesh,hardoi,linseed,linseed,24-07-19,9700,9800,9750
uttarpradesh,hardoi,maize,hybridlocal,24-07-19,1900,1980,1950
uttarpradesh,hardoi,mustard,lohiblack,24-07-19,3500,3600,3550
uttarpradesh,hardoi,onion,red,24-07-19,1020,1100,1060
uttarpradesh,hardoi,paddy,paddycoarse,24-07-19,1600,1750,1650
uttarpradesh,hardoi,potato,badshah,24-07-19,800,900,840
uttarpradesh,hardoi,pumpkin,pumpkin,24-07-19,1180,1250,1205
uttarpradesh,hardoi,rice,iii,24-07-19,2250,2350,2300
uttarpradesh,hardoi,tomato,hybrid,24-07-19,2900,3000,2950
uttarpradesh,hardoi,wheat,dara,24-07-19,1850,1920,1900
uttarpradesh,hathras,arhar,arhar,24-07-19,4400,4450,4425
uttarpradesh,hathras,arhardal,arhardal,24-07-19,7700,8100,7900
uttarpradesh,hathras,bajra,hybrid,24-07-19,1600,1700,1640
uttarpradesh,hathras,banana,bananaripe,24-07-19,2000,2200,2100
uttarpradesh,hathras,ladiesfinger,bhindi,24-07-19,1000,1300,1200
uttarpradesh,hathras,blackgramdal,blackgramdal,24-07-19,7700,8000,7800
uttarpradesh,hathras,bottlegourd,bottlegourd,24-07-19,400,600,500
uttarpradesh,hathras,brinjal,roundlong,24-07-19,1200,1450,1350
uttarpradesh,hathras,cauliflower,cauliflower,24-07-19,2400,2900,2700
uttarpradesh,hathras,colacasia,colacasia,24-07-19,1300,1500,1400
uttarpradesh,hathras,ginger,greenginger,24-07-19,8500,8700,8600
uttarpradesh,hathras,greenchilli,greenchilly,24-07-19,3400,3600,3500
uttarpradesh,hathras,greengram,greengram,24-07-19,7800,8000,7900
uttarpradesh,hathras,gur,red,24-07-19,3050,3200,3100
uttarpradesh,hathras,lemon,lemon,24-07-19,4900,5100,5000
uttarpradesh,hathras,lentil,masoorgola,24-07-19,4350,4425,4395
uttarpradesh,hathras,maize,hybridlocal,24-07-19,1900,2050,1950
uttarpradesh,hathras,mango,dusheri,24-07-19,3100,3600,3400
uttarpradesh,hathras,masurdal,masurdal,24-07-19,6000,6200,6100
uttarpradesh,hathras,mustardoil,mustardoil,24-07-19,8300,8500,8400
uttarpradesh,hathras,onion,red,24-07-19,1200,1400,1300
uttarpradesh,hathras,pomegranate,pomogranate,24-07-19,3900,4300,4150
uttarpradesh,hathras,potato,desi,24-07-19,600,800,700
uttarpradesh,hathras,pumpkin,pumpkin,24-07-19,600,800,700
uttarpradesh,hathras,raddish,raddish,24-07-19,1200,1400,1300
uttarpradesh,hathras,ridgeguard,ridgeguard,24-07-19,600,750,700
uttarpradesh,hathras,tomato,hybrid,24-07-19,3000,3500,3300
uttarpradesh,hathras,wheat,dara,24-07-19,1800,1900,1850
uttarpradesh,hathras,onion,red,24-07-19,1200,1300,1250
uttarpradesh,hathras,potato,desi,24-07-19,500,600,550
uttarpradesh,hathras,tomato,deshi,24-07-19,1200,1300,1250
uttarpradesh,jalaun(orai),wheat,dara,24-07-19,1870,1890,1880
uttarpradesh,jalaun(orai),apple,delicious,24-07-19,7450,7500,7500
uttarpradesh,jalaun(orai),banana,bananaripe,24-07-19,1850,1900,1900
uttarpradesh,jalaun(orai),barley,dara,24-07-19,1700,1740,1740
uttarpradesh,jalaun(orai),ladiesfinger,bhindi,24-07-19,1050,1100,1100
uttarpradesh,jalaun(orai),bittergourd,bittergourd,24-07-19,1150,1200,1200
uttarpradesh,jalaun(orai),bottlegourd,bottlegourd,24-07-19,1050,1100,1100
uttarpradesh,jalaun(orai),brinjal,roundlong,24-07-19,950,1000,1000
uttarpradesh,jalaun(orai),cabbage,cabbage,24-07-19,1250,1300,1300
uttarpradesh,jalaun(orai),cucumbar,cucumbar,24-07-19,1050,1100,1100
uttarpradesh,jalaun(orai),garlic,desi,24-07-19,3450,3500,3500
uttarpradesh,jalaun(orai),ginger,greenginger,24-07-19,4750,4800,4800
uttarpradesh,jalaun(orai),greenchilli,greenchilly,24-07-19,3200,3250,3250
uttarpradesh,jalaun(orai),jackfruit,jackfruit,24-07-19,1250,1300,1300
uttarpradesh,jalaun(orai),lemon,lemon,24-07-19,3340,3400,3400
uttarpradesh,jalaun(orai),lentil,masoorgola,24-07-19,3950,3971,3971
uttarpradesh,jalaun(orai),mango,mangorawripe,24-07-19,1600,1650,1650
uttarpradesh,jalaun(orai),mustard,lohiblack,24-07-19,3400,3460,3460
uttarpradesh,jalaun(orai),onion,red,24-07-19,910,970,970
uttarpradesh,jalaun(orai),papaya,papaya,24-07-19,1740,1800,1800
uttarpradesh,jalaun(orai),pomegranate,pomogranate,24-07-19,4450,4500,4500
uttarpradesh,jalaun(orai),potato,potato,24-07-19,850,900,900
uttarpradesh,jalaun(orai),pumpkin,pumpkin,24-07-19,750,800,800
uttarpradesh,jalaun(orai),raddish,raddish,24-07-19,1050,1100,1100
uttarpradesh,jalaun(orai),tomato,deshi,24-07-19,2100,2150,2150
uttarpradesh,jalaun(orai),wheat,dara,24-07-19,1820,1871,1871
uttarpradesh,jalaun(orai),whitepeas,whitepeas,24-07-19,4820,4871,4871
uttarpradesh,jalaun(orai),wheat,147average,24-07-19,1740,1780,1760
uttarpradesh,jalaun(orai),wheat,dara,24-07-19,1830,1850,1840
uttarpradesh,jalaun(orai),peas,other,24-07-19,4000,4300,4100
uttarpradesh,jalaun(orai),apple,delicious,24-07-19,7000,7500,7300
uttarpradesh,jalaun(orai),banana,bananaripe,24-07-19,1800,1900,1850
uttarpradesh,jalaun(orai),barley,deshi,24-07-19,1700,1776,1750
uttarpradesh,jalaun(orai),bengalgram,desi,24-07-19,4000,4035,4015
uttarpradesh,jalaun(orai),ladiesfinger,bhindi,24-07-19,1600,1700,1650
uttarpradesh,jalaun(orai),bottlegourd,bottlegourd,24-07-19,1000,1080,1050
uttarpradesh,jalaun(orai),brinjal,brinjal,24-07-19,800,900,850
uttarpradesh,jalaun(orai),cabbage,cabbage,24-07-19,600,700,650
uttarpradesh,jalaun(orai),garlic,desi,24-07-19,3100,3200,3150
uttarpradesh,jalaun(orai),ginger,greenginger,24-07-19,3900,4000,3950
uttarpradesh,jalaun(orai),greenchilli,greenchilly,24-07-19,2900,3000,2950
uttarpradesh,jalaun(orai),lentil,kalamasoornew,24-07-19,3900,3955,3930
uttarpradesh,jalaun(orai),lime,lime,24-07-19,2400,2500,2450
uttarpradesh,jalaun(orai),mustard,mustard,24-07-19,3400,3500,3450
uttarpradesh,jalaun(orai),papaya,papaya,24-07-19,1900,2000,1950
uttarpradesh,jalaun(orai),peas,peas,24-07-19,4800,4875,4850
uttarpradesh,jalaun(orai),potato,desi,24-07-19,800,850,820
uttarpradesh,jalaun(orai),wheat,dara,24-07-19,1800,1862,1850
uttarpradesh,jaunpur,apple,delicious,24-07-19,8100,8260,8200
uttarpradesh,jaunpur,bengalgramdal,bengalgram,24-07-19,5350,5400,5370
uttarpradesh,jaunpur,bengalgram,desi,24-07-19,4900,4960,4930
uttarpradesh,jaunpur,blackgramdal,blackgramdal,24-07-19,6570,6630,6600
uttarpradesh,jaunpur,bottlegourd,bottlegourd,24-07-19,1425,1480,1450
uttarpradesh,jaunpur,brinjal,arkasheelamattigulla,24-07-19,1600,1655,1635
uttarpradesh,jaunpur,cucumbar,cucumbar,24-07-19,1480,1530,1500
uttarpradesh,jaunpur,garlic,average,24-07-19,5620,5685,5650
uttarpradesh,jaunpur,greenchilli,greenchilly,24-07-19,3120,3185,3150
uttarpradesh,jaunpur,mango,badami,24-07-19,3300,3380,3350
uttarpradesh,jaunpur,onion,red,24-07-19,1570,1630,1600
uttarpradesh,jaunpur,peas,peas,24-07-19,4990,5030,5010
uttarpradesh,jaunpur,pointedgourd,other,24-07-19,2070,2130,2100
uttarpradesh,jaunpur,potato,potato,24-07-19,920,960,940
uttarpradesh,jaunpur,pumpkin,pumpkin,24-07-19,1300,1360,1330
uttarpradesh,jaunpur,raddish,raddish,24-07-19,1140,1170,1150
uttarpradesh,jaunpur,rice,iii,24-07-19,2340,2380,2360
uttarpradesh,jaunpur,tomato,tomato,24-07-19,2220,2260,2240
uttarpradesh,jaunpur,wheat,dara,24-07-19,1840,1880,1860
uttarpradesh,jaunpur,apple,delicious,24-07-19,8600,8800,8700
uttarpradesh,jaunpur,ladiesfinger,bhindi,24-07-19,1740,1900,1810
uttarpradesh,jaunpur,bittergourd,other,24-07-19,1780,1940,1850
uttarpradesh,jaunpur,bottlegourd,bottlegourd,24-07-19,1340,1520,1430
uttarpradesh,jaunpur,brinjal,brinjal,24-07-19,1540,1700,1620
uttarpradesh,jaunpur,cucumbar,cucumbar,24-07-19,1630,1800,1700
uttarpradesh,jaunpur,garlic,garlic,24-07-19,5400,5500,5450
uttarpradesh,jaunpur,ginger,greenginger,24-07-19,7930,8040,8000
uttarpradesh,jaunpur,greenchilli,greenchilly,24-07-19,2980,3140,3050
uttarpradesh,jaunpur,mousambi,mousambi,24-07-19,3760,3960,3840
uttarpradesh,jaunpur,onion,red,24-07-19,1460,1630,1550
uttarpradesh,jaunpur,pointedgourd,pointedgourd,24-07-19,1900,2100,2000
uttarpradesh,jaunpur,pomegranate,pomogranate,24-07-19,4820,4980,4900
uttarpradesh,jaunpur,potato,potato,24-07-19,880,970,920
uttarpradesh,jaunpur,pumpkin,other,24-07-19,1250,1400,1320
uttarpradesh,jaunpur,raddish,raddish,24-07-19,780,930,850
uttarpradesh,jaunpur,ridgeguard,other,24-07-19,1200,1350,1280
uttarpradesh,jaunpur,tomato,tomato,24-07-19,2200,2350,2280
uttarpradesh,jhansi,colacasia,colacasia,24-07-19,2060,2285,2145
uttarpradesh,jhansi,ginger,greenginger,24-07-19,3185,3370,3260
uttarpradesh,jhansi,bengalgram,desi,24-07-19,4100,4150,4125
